category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0033120	1	0.733388980400523	0	41	positive regulation of RNA splicing	BP	1	1
GO:0033130	1	0.902414485262049	0	16	acetylcholine receptor binding	MF	1	1
GO:0033132	1	0.962444915377185	0	5	negative regulation of glucokinase activity	BP	1	1
GO:0033137	1	0.780372260452279	0	34	negative regulation of peptidyl-serine phosphorylation	BP	1	1
GO:0033138	1	0.491493844877036	0	95	positive regulation of peptidyl-serine phosphorylation	BP	1	1
GO:0033139	1	0.933993180358871	0	11	regulation of peptidyl-serine phosphorylation of STAT protein	BP	1	1
GO:0033140	1	0.97882386989034	0	3	negative regulation of peptidyl-serine phosphorylation of STAT protein	BP	1	1
GO:0033141	1	0.954207484120171	0	8	positive regulation of peptidyl-serine phosphorylation of STAT protein	BP	1	1
GO:0033142	1	0.962541597284361	0	5	nuclear progesterone receptor binding	MF	1	1
GO:0033143	1	0.552908075011659	0	75	regulation of intracellular steroid hormone receptor signaling pathway	BP	1	1
GO:0033144	1	0.730014480713941	0	40	negative regulation of intracellular steroid hormone receptor signaling pathway	BP	1	1
GO:0033145	1	0.868583249584226	0	18	positive regulation of intracellular steroid hormone receptor signaling pathway	BP	1	1
GO:0033146	1	0.761811898952735	0	35	regulation of intracellular estrogen receptor signaling pathway	BP	1	1
GO:0033147	1	0.887947894036975	0	15	negative regulation of intracellular estrogen receptor signaling pathway	BP	1	1
GO:0033148	1	0.914186969930557	0	12	positive regulation of intracellular estrogen receptor signaling pathway	BP	1	1
GO:0033149	1	0.980248712091791	0	4	FFAT motif binding	MF	1	1
GO:0033150	1	0.992939351762134	0	1	cytoskeletal calyx	CC	1	1
GO:0033151	1	0.867444711881368	0	19	V(D)J recombination	BP	1	1
GO:0033152	1	0.938157895735255	0	9	immunoglobulin V(D)J recombination	BP	1	1
GO:0033153	1	0.959677440740759	0	5	T cell receptor V(D)J recombination	BP	1	1
GO:0033165	1	0.959476174302412	0	5	interphotoreceptor matrix	CC	1	1
GO:0033169	1	0.895832613273074	0	13	histone H3-K9 demethylation	BP	1	1
GO:0033173	1	0.702323696098862	0	45	calcineurin-NFAT signaling cascade	BP	1	1
GO:0033176	1	0.845181597608059	0	24	proton-transporting V-type ATPase complex	CC	1	1
GO:0033178	1	0.906436764291538	0	15	proton-transporting two-sector ATPase complex, catalytic domain	CC	1	1
GO:0033179	1	0.936311447341474	0	9	proton-transporting V-type ATPase, V0 domain	CC	1	1
GO:0033180	1	0.944044415953733	0	8	proton-transporting V-type ATPase, V1 domain	CC	1	1
GO:0033181	1	0.986192244327394	0	2	plasma membrane proton-transporting V-type ATPase complex	CC	1	1
GO:0033182	1	0.907062789060238	0	12	regulation of histone ubiquitination	BP	1	1
GO:0033183	1	0.967609460767873	0	4	negative regulation of histone ubiquitination	BP	1	1
GO:0033184	1	0.950448075278583	0	6	positive regulation of histone ubiquitination	BP	1	1
GO:0033185	1	0.992063031782415	0	1	dolichol-phosphate-mannose synthase complex	CC	1	1
GO:0033186	1	0.977009623419141	0	3	CAF-1 complex	CC	1	1
GO:0033188	1	0.984142154066955	0	2	sphingomyelin synthase activity	MF	1	1
GO:0033192	1	0.962301258139526	0	5	calmodulin-dependent protein phosphatase activity	MF	1	1
GO:0033194	1	0.857493300748525	0	21	response to hydroperoxide	BP	1	1
GO:0033195	1	0.997137000069665	0	1	response to alkyl hydroperoxide	BP	1	1
GO:0033204	1	0.947819962815385	0	9	ribonuclease P RNA binding	MF	1	1
GO:0033206	1	0.901237092863257	0	13	meiotic cytokinesis	BP	1	1
GO:0033211	1	0.946906217961786	0	7	adiponectin-activated signaling pathway	BP	1	1
GO:0033222	1	0.991158472939776	0	1	xylose binding	MF	1	1
GO:0033227	1	0.976973633549692	0	3	dsRNA transport	BP	1	1
GO:0033229	1	0.980321771194084	0	3	cysteine transmembrane transporter activity	MF	1	1
GO:0033233	1	0.82103735771097	0	25	regulation of protein sumoylation	BP	1	1
GO:0033234	1	0.936078815947674	0	8	negative regulation of protein sumoylation	BP	1	1
GO:0033235	1	0.885063656638691	0	16	positive regulation of protein sumoylation	BP	1	1
GO:0033239	1	0.945549563711377	0	7	negative regulation of cellular amine metabolic process	BP	1	1
GO:0033241	1	0.991158472939776	0	1	regulation of cellular amine catabolic process	BP	1	1
GO:0033242	1	0.991158472939776	0	1	negative regulation of cellular amine catabolic process	BP	1	1
GO:0033256	1	0.9725742451294	0	4	I-kappaB/NF-kappaB complex	CC	1	1
GO:0033257	1	0.984263104007509	0	2	Bcl3/NF-kappaB2 complex	CC	1	1
GO:0033260	1	0.784959826706151	0	31	nuclear DNA replication	BP	1	1
GO:0033262	1	0.911404828856773	0	12	regulation of nuclear cell cycle DNA replication	BP	1	1
GO:0033263	1	0.940800043490249	0	7	CORVET complex	CC	1	1
GO:0033265	1	0.94900255039799	0	6	choline binding	MF	1	1
GO:0033269	1	0.968111570761278	0	4	internode region of axon	CC	1	1
GO:0033270	1	0.877128142662516	0	16	paranode region of axon	CC	1	1
GO:0033274	1	0.991274297123594	0	1	response to vitamin B2	BP	1	1
GO:0033275	1	0.936372729500822	0	9	actin-myosin filament sliding	BP	1	1
GO:0033276	1	0.899418654583963	0	14	transcription factor TFTC complex	CC	1	1
GO:0033277	1	0.983195726826318	0	2	abortive mitotic cell cycle	BP	1	1
GO:0033278	1	0.941047314283604	0	8	cell proliferation in midbrain	BP	1	1
GO:0033280	1	0.642949795269389	0	58	response to vitamin D	BP	1	1
GO:0033290	1	0.916604656840174	0	14	eukaryotic 48S preinitiation complex	CC	1	1
GO:0033292	1	0.935213846040227	0	8	T-tubule organization	BP	1	1
GO:0033299	1	0.926483993630802	0	10	secretion of lysosomal enzymes	BP	1	1
GO:0033300	1	0.950593603312658	0	6	dehydroascorbic acid transmembrane transporter activity	MF	1	1
GO:0033301	1	0.991583043869142	0	1	cell cycle comprising mitosis without cytokinesis	BP	1	1
GO:0033306	1	0.986032267449452	0	2	phytol metabolic process	BP	1	1
GO:0033313	1	0.945521844752062	0	7	meiotic cell cycle checkpoint signaling	BP	1	1
GO:0033314	1	0.928669276898535	0	9	mitotic DNA replication checkpoint signaling	BP	1	1
GO:0033316	1	0.991176920318504	0	1	meiotic spindle assembly checkpoint signaling	BP	1	1
GO:0033319	1	0.991794504630764	0	1	UDP-D-xylose metabolic process	BP	1	1
GO:0033320	1	0.991794504630764	0	1	UDP-D-xylose biosynthetic process	BP	1	1
GO:0033326	1	0.956746363423732	0	5	cerebrospinal fluid secretion	BP	1	1
GO:0033327	1	0.867091661723333	0	19	Leydig cell differentiation	BP	1	1
GO:0033328	1	0.983195494301229	0	2	peroxisome membrane targeting sequence binding	MF	1	1
GO:0033341	1	0.982530143890696	0	2	regulation of collagen binding	BP	1	1
GO:0033342	1	0.991295348759171	0	1	negative regulation of collagen binding	BP	1	1
GO:0033343	1	0.991158472939776	0	1	positive regulation of collagen binding	BP	1	1
GO:0033345	1	0.993602883906378	0	1	asparagine catabolic process via L-aspartate	BP	1	1
GO:0033353	1	0.94865363956382	0	7	S-adenosylmethionine cycle	BP	1	1
GO:0033364	1	0.984991288900328	0	2	mast cell secretory granule organization	BP	1	1
GO:0033366	1	0.971861648515966	0	4	protein localization to secretory granule	BP	1	1
GO:0033367	1	0.993778265009889	0	1	protein localization to mast cell secretory granule	BP	1	1
GO:0033368	1	0.993778265009889	0	1	protease localization to mast cell secretory granule	BP	1	1
GO:0033370	1	0.993778265009889	0	1	maintenance of protein location in mast cell secretory granule	BP	1	1
GO:0033371	1	0.993778265009889	0	1	T cell secretory granule organization	BP	1	1
GO:0033373	1	0.993778265009889	0	1	maintenance of protease location in mast cell secretory granule	BP	1	1
GO:0033374	1	0.993778265009889	0	1	protein localization to T cell secretory granule	BP	1	1
GO:0033375	1	0.993778265009889	0	1	protease localization to T cell secretory granule	BP	1	1
GO:0033377	1	0.993778265009889	0	1	maintenance of protein location in T cell secretory granule	BP	1	1
GO:0033379	1	0.993778265009889	0	1	maintenance of protease location in T cell secretory granule	BP	1	1
GO:0033380	1	0.993778265009889	0	1	granzyme B localization to T cell secretory granule	BP	1	1
GO:0033382	1	0.993778265009889	0	1	maintenance of granzyme B location in T cell secretory granule	BP	1	1
GO:0033383	1	0.974056284051074	0	3	geranyl diphosphate metabolic process	BP	1	1
GO:0033384	1	0.982522107473882	0	2	geranyl diphosphate biosynthetic process	BP	1	1
GO:0033385	1	0.982618859492919	0	2	geranylgeranyl diphosphate metabolic process	BP	1	1
GO:0033386	1	0.991158472939776	0	1	geranylgeranyl diphosphate biosynthetic process	BP	1	1
GO:0033387	1	0.969935538823262	0	4	putrescine biosynthetic process from ornithine	BP	1	1
GO:0033388	1	0.994028536177747	0	1	putrescine biosynthetic process from arginine	BP	1	1
GO:0033389	1	0.994028536177747	0	1	putrescine biosynthetic process from arginine, using agmatinase	BP	1	1
GO:0033391	1	0.866210164909364	0	17	chromatoid body	CC	1	1
GO:0033396	1	0.99495902285981	0	1	beta-alanine biosynthetic process via 3-ureidopropionate	BP	1	1
GO:0033477	1	0.992761247058433	0	1	S-methylmethionine metabolic process	BP	1	1
GO:0033483	1	0.936770871249902	0	8	gas homeostasis	BP	1	1
GO:0033484	1	0.982900035654745	0	2	nitric oxide homeostasis	BP	1	1
GO:0033489	1	0.991158472939776	0	1	cholesterol biosynthetic process via desmosterol	BP	1	1
GO:0033499	1	0.975639682850439	0	4	galactose catabolic process via UDP-galactose	BP	1	1
GO:0033503	1	0.96336541527466	0	5	HULC complex	CC	1	1
GO:0033504	1	0.939939068677425	0	8	floor plate development	BP	1	1
GO:0033505	1	0.969231668394036	0	4	floor plate morphogenesis	BP	1	1
GO:0033512	1	0.975598677407217	0	3	L-lysine catabolic process to acetyl-CoA via saccharopine	BP	1	1
GO:0033514	1	0.992941814069245	0	1	L-lysine catabolic process to acetyl-CoA via L-pipecolate	BP	1	1
GO:0033522	1	0.809848920289874	0	28	histone H2A ubiquitination	BP	1	1
GO:0033523	1	0.918249596301186	0	11	histone H2B ubiquitination	BP	1	1
GO:0033539	1	0.919347642530892	0	12	fatty acid beta-oxidation using acyl-CoA dehydrogenase	BP	1	1
GO:0033540	1	0.953414661919489	0	6	fatty acid beta-oxidation using acyl-CoA oxidase	BP	1	1
GO:0033549	1	0.88280918110756	0	17	MAP kinase phosphatase activity	MF	1	1
GO:0033552	1	0.973204808272841	0	4	response to vitamin B3	BP	1	1
GO:0033553	1	0.959546023699084	0	5	rDNA heterochromatin	CC	1	1
GO:0033557	1	0.98249819099023	0	2	Slx1-Slx4 complex	CC	1	1
GO:0033558	1	0.830056787064379	0	24	protein lysine deacetylase activity	MF	1	1
GO:0033563	1	0.970677573845849	0	4	dorsal/ventral axon guidance	BP	1	1
GO:0033564	1	0.953520755219791	0	6	anterior/posterior axon guidance	BP	1	1
GO:0033565	1	0.98254100803169	0	2	ESCRT-0 complex	CC	1	1
GO:0033566	1	0.983534968185205	0	2	gamma-tubulin complex localization	BP	1	1
GO:0033567	1	0.982502535384643	0	2	DNA replication, Okazaki fragment processing	BP	1	1
GO:0033572	1	0.924950225886888	0	10	transferrin transport	BP	1	1
GO:0033588	1	0.958171721569496	0	6	elongator holoenzyme complex	CC	1	1
GO:0033591	1	0.891633257291004	0	16	response to L-ascorbic acid	BP	1	1
GO:0033593	1	0.991158472939776	0	1	BRCA2-MAGE-D1 complex	CC	1	1
GO:0033594	1	0.934422865856505	0	10	response to hydroxyisoflavone	BP	1	1
GO:0033595	1	0.945274619419875	0	8	response to genistein	BP	1	1
GO:0033596	1	0.976882548333008	0	3	TSC1-TSC2 complex	CC	1	1
GO:0033597	1	0.969473142352589	0	4	mitotic checkpoint complex	CC	1	1
GO:0033599	1	0.863027759640282	0	19	regulation of mammary gland epithelial cell proliferation	BP	1	1
GO:0033600	1	0.956820668688598	0	6	negative regulation of mammary gland epithelial cell proliferation	BP	1	1
GO:0033601	1	0.932054958335381	0	8	positive regulation of mammary gland epithelial cell proliferation	BP	1	1
GO:0033602	1	0.93208401194224	0	8	negative regulation of dopamine secretion	BP	1	1
GO:0033603	1	0.92800649464354	0	10	positive regulation of dopamine secretion	BP	1	1
GO:0033604	1	0.853394364760123	0	20	negative regulation of catecholamine secretion	BP	1	1
GO:0033605	1	0.874641187585112	0	19	positive regulation of catecholamine secretion	BP	1	1
GO:0033606	1	0.993038965712642	0	1	chemokine receptor transport within lipid bilayer	BP	1	1
GO:0033609	1	0.993231763883762	0	1	oxalate metabolic process	BP	1	1
GO:0033612	1	0.794335961212553	0	32	receptor serine/threonine kinase binding	MF	1	1
GO:0033615	1	0.949625939031066	0	8	mitochondrial proton-transporting ATP synthase complex assembly	BP	1	1
GO:0033617	1	0.930060267495299	0	12	mitochondrial cytochrome c oxidase assembly	BP	1	1
GO:0033622	1	0.814081850590274	0	27	integrin activation	BP	1	1
GO:0033623	1	0.874004544650896	0	18	regulation of integrin activation	BP	1	1
GO:0033624	1	0.978332113773864	0	3	negative regulation of integrin activation	BP	1	1
GO:0033625	1	0.917344843206574	0	12	positive regulation of integrin activation	BP	1	1
GO:0033626	1	0.985946403113005	0	2	positive regulation of integrin activation by cell surface receptor linked signal transduction	BP	1	1
GO:0033627	1	0.51249227749164	0	84	cell adhesion mediated by integrin	BP	1	1
GO:0033628	1	0.700446703806181	0	48	regulation of cell adhesion mediated by integrin	BP	1	1
GO:0033629	1	0.912556460821535	0	11	negative regulation of cell adhesion mediated by integrin	BP	1	1
GO:0033630	1	0.85271172359019	0	22	positive regulation of cell adhesion mediated by integrin	BP	1	1
GO:0033631	1	0.864736957736803	0	19	cell-cell adhesion mediated by integrin	BP	1	1
GO:0033632	1	0.918287988622572	0	12	regulation of cell-cell adhesion mediated by integrin	BP	1	1
GO:0033633	1	0.982394468268551	0	2	negative regulation of cell-cell adhesion mediated by integrin	BP	1	1
GO:0033634	1	0.95633587611987	0	7	positive regulation of cell-cell adhesion mediated by integrin	BP	1	1
GO:0033677	1	0.96733049143522	0	4	DNA/RNA helicase activity	MF	1	1
GO:0033678	1	0.992868581357204	0	1	5'-3' DNA/RNA helicase activity	MF	1	1
GO:0033679	1	0.991158472939776	0	1	3'-5' DNA/RNA helicase activity	MF	1	1
GO:0033683	1	0.94549165718929	0	8	nucleotide-excision repair, DNA incision	BP	1	1
GO:0033684	1	0.940042546607651	0	10	regulation of luteinizing hormone secretion	BP	1	1
GO:0033685	1	0.965559026460359	0	5	negative regulation of luteinizing hormone secretion	BP	1	1
GO:0033686	1	0.973581048814819	0	5	positive regulation of luteinizing hormone secretion	BP	1	1
GO:0033687	1	0.756273087426355	0	34	osteoblast proliferation	BP	1	1
GO:0033688	1	0.78824484157184	0	29	regulation of osteoblast proliferation	BP	1	1
GO:0033689	1	0.900474675394041	0	12	negative regulation of osteoblast proliferation	BP	1	1
GO:0033690	1	0.895510807514516	0	14	positive regulation of osteoblast proliferation	BP	1	1
GO:0033691	1	0.903797933290253	0	13	sialic acid binding	MF	1	1
GO:0033693	1	0.973828961030022	0	3	neurofilament bundle assembly	BP	1	1
GO:0033695	1	0.984311111386756	0	2	oxidoreductase activity, acting on CH or CH2 groups, quinone or similar compound as acceptor	MF	1	1
GO:0033699	1	0.994246890376727	0	1	DNA 5'-adenosine monophosphate hydrolase activity	MF	1	1
GO:0033700	1	0.915617168992612	0	14	phospholipid efflux	BP	1	1
GO:0033721	1	0.976516754450038	0	3	aldehyde dehydrogenase (NADP+) activity	MF	1	1
GO:0033735	1	0.994207628753385	0	1	aspartate dehydrogenase activity	MF	1	1
GO:0033737	1	0.991995384466895	0	1	1-pyrroline dehydrogenase activity	MF	1	1
GO:0033743	1	0.977569742388651	0	4	peptide-methionine (R)-S-oxide reductase activity	MF	1	1
GO:0033744	1	0.996601212631372	0	1	L-methionine:thioredoxin-disulfide S-oxidoreductase activity	MF	1	1
GO:0033745	1	0.982341416082984	0	3	L-methionine-(R)-S-oxide reductase activity	MF	1	1
GO:0033746	1	0.993423878512998	0	1	histone H3-methyl-arginine-2 demethylase activity	MF	1	1
GO:0033749	1	0.993423878512998	0	1	histone H3-methyl-arginine-3 demethylase activity	MF	1	1
GO:0033750	1	0.897447950879071	0	16	ribosome localization	BP	1	1
GO:0033754	1	0.989742656185422	0	2	indoleamine 2,3-dioxygenase activity	MF	1	1
GO:0033765	1	0.969972047815992	0	4	steroid dehydrogenase activity, acting on the CH-CH group of donors	MF	1	1
GO:0033781	1	0.99154054810277	0	1	cholesterol 24-hydroxylase activity	MF	1	1
GO:0033782	1	0.991162500755766	0	1	24-hydroxycholesterol 7alpha-hydroxylase activity	MF	1	1
GO:0033783	1	0.991397367060932	0	1	25-hydroxycholesterol 7alpha-hydroxylase activity	MF	1	1
GO:0033787	1	0.992866163116487	0	1	cyanocobalamin reductase (cyanide-eliminating) activity	MF	1	1
GO:0033791	1	0.991750907261768	0	1	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA 24-hydroxylase activity	MF	1	1
GO:0033797	1	0.99117113542884	0	1	selenate reductase activity	MF	1	1
GO:0033798	1	0.993008841593991	0	1	thyroxine 5-deiodinase activity	MF	1	1
GO:0033814	1	0.991158472939776	0	1	propanoyl-CoA C-acyltransferase activity	MF	1	1
GO:0033819	1	0.992917256514491	0	1	lipoyl(octanoyl) transferase activity	MF	1	1
GO:0033823	1	0.99146514300109	0	1	procollagen glucosyltransferase activity	MF	1	1
GO:0033829	1	0.979302973315463	0	3	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity	MF	1	1
GO:0033842	1	0.982543364910095	0	2	N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity	MF	1	1
GO:0033857	1	0.982394468268551	0	2	diphosphoinositol-pentakisphosphate kinase activity	MF	1	1
GO:0033858	1	0.991905028958273	0	1	N-acetylgalactosamine kinase activity	MF	1	1
GO:0033860	1	0.946461718071818	0	9	regulation of NAD(P)H oxidase activity	BP	1	1
GO:0033861	1	0.989228013823348	0	3	negative regulation of NAD(P)H oxidase activity	BP	1	1
GO:0033862	1	0.983983188529894	0	2	UMP kinase activity	MF	1	1
GO:0033864	1	0.964772878578729	0	5	positive regulation of NAD(P)H oxidase activity	BP	1	1
GO:0033869	1	0.945903791319352	0	8	nucleoside bisphosphate catabolic process	BP	1	1
GO:0033871	1	0.992095233755467	0	1	[heparan sulfate]-glucosamine 3-sulfotransferase 2 activity	MF	1	1
GO:0033878	1	0.983839601028239	0	2	hormone-sensitive lipase activity	MF	1	1
